benchmark,seed,scorer,N,selected_real_utility,selected_latent_value,selected_value_pred,selected_risk,latent_real_gap
MountainCar-v0,35,pilot_calibrated,1,-46.65073115519994,-5.923392760875773,-5.763809738107329,0.4622906403940886,40.72733839432417
MountainCar-v0,35,pilot_calibrated,2,-44.68734864875221,5.9330614242062545,6.149750063056102,0.6329557711907594,50.620410072958464
MountainCar-v0,35,pilot_calibrated,4,-42.732771918177356,18.053574878280287,18.33473311958574,0.8231267243869355,60.78634679645764
MountainCar-v0,35,pilot_calibrated,8,-41.49415434217046,26.094654350289428,26.43018937126376,0.9571651966262903,67.58880869245989
MountainCar-v0,35,pilot_calibrated,16,-41.14655464727038,28.514445997975383,28.880525185641538,0.9973934143970229,69.66100064524576
MountainCar-v0,35,pilot_calibrated,32,-41.12503487636869,28.80908809340015,29.194305686970683,0.9999900655083448,69.93412296976884
MountainCar-v0,35,pilot_calibrated,64,-41.12495410159177,28.959785521755137,29.347910064956906,0.9999999998520213,70.0847396233469
MountainCar-v0,35,combined_repair,1,-46.65073115519994,-5.923392760875778,-5.763809738107333,0.4622906403940887,40.727338394324164
MountainCar-v0,35,combined_repair,2,-44.68770194746052,5.931850134584083,6.148257552700267,0.6328969551554273,50.6195520820446
MountainCar-v0,35,combined_repair,4,-42.73259829561086,18.052969221575804,18.333733383188783,0.8230782280685647,60.785567517186664
MountainCar-v0,35,combined_repair,8,-41.49436225952606,26.09444577125816,26.429733062489618,0.9571376085749889,67.58880803078422
MountainCar-v0,35,combined_repair,16,-41.14660040956379,28.514423538484646,28.88048097930931,0.9973906213113322,69.66102394804844
MountainCar-v0,35,combined_repair,32,-41.125035071260925,28.809088012850786,29.194305548087968,0.9999900564572201,69.93412308411172
MountainCar-v0,35,combined_repair,64,-41.12495410159241,28.959785521754885,29.347910064956483,0.9999999998519928,70.08473962334729
MountainCar-v0,35,random,1,-46.650731155199985,-5.923392760875771,-5.763809738107333,0.4622906403940886,40.727338394324214
MountainCar-v0,35,random,2,-46.3354596038326,-4.18909930644303,-4.021500405371035,0.4911646424324782,42.14636029738956
MountainCar-v0,35,random,4,-46.107690064678515,-3.147837456478287,-2.976963027554036,0.5087346436880414,42.95985260820023
MountainCar-v0,35,random,8,-46.068415123571256,-3.4437067893422038,-3.27301187319473,0.5058214543404546,42.624708334229055
MountainCar-v0,35,random,16,-46.400246180308606,-6.250784215323988,-6.092658720539475,0.466339758246486,40.14946196498462
MountainCar-v0,35,random,32,-47.20724853203575,-12.69134723683349,-12.55397379653282,0.3752022533403927,34.515901295202255
MountainCar-v0,35,random,64,-48.05067454176832,-19.770900832088955,-19.64656629296124,0.27560774374604535,28.279773709679368
MountainCar-v0,35,oracle,1,-46.65073115520001,-5.923392760875769,-5.763809738107334,0.4622906403940887,40.72733839432424
MountainCar-v0,35,oracle,2,-44.60958154968008,5.657184343830215,5.871097885550002,0.63203403686088,50.266765893510296
MountainCar-v0,35,oracle,4,-42.67197068257113,17.646951497765045,17.918025434379615,0.8214931223520956,60.31892218033617
MountainCar-v0,35,oracle,8,-41.47242026678232,25.743108837718406,26.052320722638633,0.9563584714115417,67.21552910450073
MountainCar-v0,35,oracle,16,-41.14482369945221,28.134053590992476,28.453636869950195,0.9973118250908123,69.27887729044468
MountainCar-v0,35,oracle,32,-41.12502647892068,28.288046734166688,28.608150416758413,0.9999896763084437,69.41307321308737
MountainCar-v0,35,oracle,64,-41.12495410141862,28.288628663790778,28.608733514349872,0.9999999998468195,69.4135827652094
MountainCar-v0,36,raw_value,1,-44.856204711836384,-2.0852682453024336,-1.8946782683804901,0.5336330049261083,42.77093646653395
MountainCar-v0,36,raw_value,2,-42.64611886402409,10.643650909210354,10.906809001753793,0.7228922838457619,53.28976977323444
MountainCar-v0,36,raw_value,4,-40.7933067464199,21.772890925360244,22.10898453345614,0.8990641223393203,62.566197671780145
MountainCar-v0,36,raw_value,8,-39.97283858883301,27.097451443528286,27.490201816051933,0.986181071544931,67.0702900323613
MountainCar-v0,36,raw_value,16,-39.8576767716637,28.00141016823843,28.42353407901655,0.9997338463888813,67.85908693990213
MountainCar-v0,36,raw_value,32,-39.85567317763768,28.116641636087873,28.549462848138212,0.999999899155441,67.97231481372555
MountainCar-v0,36,raw_value,64,-39.855672517217194,28.199286438145116,28.621891441597295,0.9999999999999851,68.05495895536231
MountainCar-v0,36,uncertainty_pessimism,1,-44.856204711836384,-2.085268245302432,-1.8946782683804937,0.5336330049261083,42.77093646653395
MountainCar-v0,36,uncertainty_pessimism,2,-42.646199701065015,10.643615812446761,10.906790359691092,0.722872006115169,53.289815513511776
MountainCar-v0,36,uncertainty_pessimism,4,-40.79288414696938,21.7727976412931,22.108968494509934,0.8990517098572612,62.56568178826248
MountainCar-v0,36,uncertainty_pessimism,8,-39.97278368439195,27.097433213337517,27.490199556590248,0.9861786495335515,67.07021689772947
MountainCar-v0,36,uncertainty_pessimism,16,-39.85767634595211,28.00140997112895,28.423534059344732,0.9997338188168363,67.85908631708105
MountainCar-v0,36,uncertainty_pessimism,32,-39.85567317762308,28.11664163608078,28.549462848137523,0.9999998991544424,67.97231481370386
MountainCar-v0,36,uncertainty_pessimism,64,-39.855672517217194,28.199286438145116,28.621891441597295,0.9999999999999851,68.05495895536231
MountainCar-v0,36,belief_consistency,1,-44.85620471183638,-2.0852682453024283,-1.8946782683804937,0.5336330049261083,42.770936466533946
MountainCar-v0,36,belief_consistency,2,-42.64623858578305,10.643314111999235,10.90644519234695,0.7228194538814338,53.289552697782284
MountainCar-v0,36,belief_consistency,4,-40.79246879765743,21.77271131327196,22.108887859224808,0.8990434169934001,62.56518011092939
MountainCar-v0,36,belief_consistency,8,-39.97275769528425,27.097429472735527,27.490195906095977,0.9861783124527627,67.07018716801977
MountainCar-v0,36,belief_consistency,16,-39.85767632843122,28.001409968699583,28.423534056955308,0.9997338185798812,67.8590862971308
MountainCar-v0,36,belief_consistency,32,-39.85567317762308,28.11664163608078,28.549462848137523,0.9999998991544424,67.97231481370386
MountainCar-v0,36,belief_consistency,64,-39.855672517217194,28.199286438145116,28.621891441597295,0.9999999999999851,68.05495895536231
MountainCar-v0,36,pilot_calibrated,1,-44.85620471183638,-2.08526824530243,-1.8946782683804901,0.5336330049261083,42.770936466533946
MountainCar-v0,36,pilot_calibrated,2,-42.644129114274335,10.641693223497008,10.904885718182102,0.7227285756752165,53.28582233777134
MountainCar-v0,36,pilot_calibrated,4,-40.79264053489266,21.772145201656897,22.10832563520902,0.8990043841514319,62.56478573654956
MountainCar-v0,36,pilot_calibrated,8,-39.97289798660673,27.09736576542239,27.490126682139234,0.9861721395023982,67.07026375202912
MountainCar-v0,36,pilot_calibrated,16,-39.857677853281864,28.00140948134791,28.423533521250803,0.9997337629460429,67.85908733462978
MountainCar-v0,36,pilot_calibrated,32,-39.8556731776519,28.116641636071623,28.549462848126876,0.999999899153254,67.97231481372353
MountainCar-v0,36,pilot_calibrated,64,-39.855672517217194,28.199286438145116,28.621891441597295,0.9999999999999851,68.05495895536231
MountainCar-v0,36,combined_repair,1,-44.85620471183638,-2.0852682453024283,-1.8946782683804901,0.5336330049261083,42.770936466533946
MountainCar-v0,36,combined_repair,2,-42.64309391127962,10.640074268838287,10.903623468766927,0.7226791022592153,53.28316818011791
MountainCar-v0,36,combined_repair,4,-40.7922867609139,21.771195464534827,22.107574460241494,0.8989717504381594,62.56348222544873
MountainCar-v0,36,combined_repair,8,-39.972904617340866,27.097263652288028,27.490047359313525,0.9861679082457265,67.0701682696289
MountainCar-v0,36,combined_repair,16,-39.8576781126929,28.00140893609374,28.423533099617185,0.9997337376453652,67.85908704878665
MountainCar-v0,36,combined_repair,32,-39.85567317765503,28.116641636066337,28.549462848122683,0.9999998991530002,67.97231481372137
MountainCar-v0,36,combined_repair,64,-39.855672517217194,28.199286438145116,28.621891441597295,0.9999999999999851,68.05495895536231
MountainCar-v0,36,random,1,-44.856204711836334,-2.0852682453024416,-1.8946782683805032,0.5336330049261084,42.77093646653389
MountainCar-v0,36,random,2,-45.05544753098901,-3.1556618635084357,-2.9751632284471636,0.5149293995243754,41.89978566748057
MountainCar-v0,36,random,4,-45.31828351790721,-4.68491772244379,-4.521253116812705,0.4887951553911713,40.63336579546342
MountainCar-v0,36,random,8,-45.572826327622785,-6.364049761937066,-6.21216626154796,0.4628323865067893,39.20877656568572
MountainCar-v0,36,random,16,-45.91753149674454,-8.615111632385677,-8.45959519807585,0.4331831638316135,37.30241986435886
MountainCar-v0,36,random,32,-46.76665666779516,-13.574676864050165,-13.398088705891421,0.36959544753602347,33.191979803745
MountainCar-v0,36,random,64,-47.85058067886601,-19.76361390565741,-19.552778415282944,0.29106684755207124,28.086966773208598
MountainCar-v0,36,oracle,1,-44.8562047118363,-2.0852682453024336,-1.8946782683804972,0.5336330049261084,42.77093646653387
MountainCar-v0,36,oracle,2,-42.58526056574529,10.419940581210302,10.674008785901247,0.7215889884491251,53.005201146955585
MountainCar-v0,36,oracle,4,-40.74976963792265,21.519612686361924,21.83217369792135,0.8979797368293786,62.26938232428457
MountainCar-v0,36,oracle,8,-39.96422370673875,26.84918297737853,27.190243152051952,0.9859587569958043,66.81340668411728
MountainCar-v0,36,oracle,16,-39.857513849265885,27.660364765064756,28.006032213342603,0.9997292479836792,67.51787861433064
MountainCar-v0,36,oracle,32,-39.855673131536854,27.675834179180633,28.021598161133205,0.9999998977786231,67.53150731071749
MountainCar-v0,36,oracle,64,-39.85567251721719,27.67583981667863,28.021603834458826,0.9999999999999851,67.53151233389582
MountainCar-v0,37,raw_value,1,-46.435999303480465,-3.7612370664797368,-3.6233970828536872,0.47387931034482755,42.67476223700073
MountainCar-v0,37,raw_value,2,-45.262088313718955,8.299110046260678,8.517738801485473,0.6489070197044334,53.561198359979635
MountainCar-v0,37,raw_value,4,-44.0815110436995,20.359190206740656,20.66384639602265,0.8386188512753543,64.44070125044016
MountainCar-v0,37,raw_value,8,-43.37988017384171,27.91453804480836,28.30060848179211,0.9645493511033402,71.29441821865007
MountainCar-v0,37,raw_value,16,-43.212045159762326,29.922918274439247,30.366784913227782,0.998229730998318,73.13496343420158
MountainCar-v0,37,raw_value,32,-43.20424145711909,30.121406700041028,30.608863902023426,0.9999954836161932,73.32564815716012
MountainCar-v0,37,raw_value,64,-43.204224412511785,30.212494834690695,30.7481937306623,0.9999999999700406,73.41671924720248
MountainCar-v0,37,uncertainty_pessimism,1,-46.435999303480465,-3.761237066479733,-3.6233970828536837,0.47387931034482755,42.674762237000735
MountainCar-v0,37,uncertainty_pessimism,2,-45.26181740804486,8.299159621617196,8.517736416604484,0.6488965092576864,53.560977029662055
MountainCar-v0,37,uncertainty_pessimism,4,-44.08108501804488,20.359182659425123,20.663845537546745,0.8386085243864986,64.44026767747
MountainCar-v0,37,uncertainty_pessimism,8,-43.37976910164166,27.914531262677947,28.300608336221906,0.9645468613074816,71.29430036431961
MountainCar-v0,37,uncertainty_pessimism,16,-43.21204374791563,29.922918185369372,30.36678491140964,0.9982296994459805,73.134961933285
MountainCar-v0,37,uncertainty_pessimism,32,-43.20424145706736,30.121406700037767,30.608863902023362,0.9999954836150374,73.32564815710512
MountainCar-v0,37,uncertainty_pessimism,64,-43.204224412511785,30.212494834690695,30.7481937306623,0.9999999999700406,73.41671924720248
MountainCar-v0,37,belief_consistency,1,-46.435999303480465,-3.7612370664797368,-3.623397082853682,0.4738793103448275,42.67476223700073
MountainCar-v0,37,belief_consistency,2,-45.26221701513323,8.29894103218494,8.51738866413512,0.6488471420078138,53.56115804731817
MountainCar-v0,37,belief_consistency,4,-44.081143605857086,20.3590337873029,20.663632196209424,0.8385765684843107,64.44017739315998
MountainCar-v0,37,belief_consistency,8,-43.37971414501453,27.914495431197558,28.30055438200386,0.964532229805633,71.2942095762121
MountainCar-v0,37,belief_consistency,16,-43.21204490750898,29.922916950094695,30.366781639906932,0.9982285411837688,73.13496185760368
MountainCar-v0,37,belief_consistency,32,-43.20424147305155,30.121406697840058,30.608863896040436,0.9999954815118798,73.32564817089161
MountainCar-v0,37,belief_consistency,64,-43.204224412511806,30.212494834690688,30.748193730662294,0.9999999999700385,73.4167192472025
MountainCar-v0,37,pilot_calibrated,1,-46.43599930348046,-3.7612370664797368,-3.623397082853682,0.4738793103448275,42.67476223700072
MountainCar-v0,37,pilot_calibrated,2,-45.262381670547455,8.299204498647352,8.517489916719839,0.6488895022931883,53.56158616919481
MountainCar-v0,37,pilot_calibrated,4,-44.08163142221013,20.359260675721448,20.663664074684615,0.8386200092640993,64.44089209793158
MountainCar-v0,37,pilot_calibrated,8,-43.379909961678166,27.91456352496337,28.300584855720636,0.9645539102455499,71.29447348664154
MountainCar-v0,37,pilot_calibrated,16,-43.212047562194144,29.92291951114597,30.366784551556393,0.9982300333305751,73.1349670733401
MountainCar-v0,37,pilot_calibrated,32,-43.20424145757148,30.12140670021043,30.60886390184005,0.9999954837974222,73.3256481577819
MountainCar-v0,37,pilot_calibrated,64,-43.204224412511785,30.212494834690695,30.7481937306623,0.9999999999700406,73.41671924720248
MountainCar-v0,37,combined_repair,1,-46.43599930348046,-3.7612370664797403,-3.623397082853682,0.4738793103448275,42.67476223700072
MountainCar-v0,37,combined_repair,2,-45.263271187167206,8.297496650676857,8.515923636248996,0.6487633769322235,53.56076783784406
MountainCar-v0,37,combined_repair,4,-44.08159931518613,20.358698169492506,20.663195723998772,0.8385627346101024,64.44029748467864
MountainCar-v0,37,combined_repair,8,-43.379758535403084,27.914478247839824,28.300526796925382,0.9645319163446416,71.29423678324291
MountainCar-v0,37,combined_repair,16,-43.21204509155342,29.922916903545087,30.366781550924962,0.9982285413786147,73.13496199509851
MountainCar-v0,37,combined_repair,32,-43.20424147305248,30.121406697839895,30.60886389604001,0.9999954815118836,73.32564817089238
MountainCar-v0,37,combined_repair,64,-43.204224412511806,30.212494834690688,30.748193730662294,0.9999999999700385,73.4167192472025
MountainCar-v0,37,random,1,-46.43599930348047,-3.761237066479746,-3.6233970828536863,0.47387931034482733,42.67476223700073
MountainCar-v0,37,random,2,-46.34109963142977,-3.1107589641517186,-2.9933811086998623,0.4824749447936128,43.23034066727805
MountainCar-v0,37,random,4,-46.15371777952068,-1.8375007294335783,-1.749399324853767,0.5011951671354052,44.316217050087104
MountainCar-v0,37,random,8,-45.796972904995656,0.43292491768266594,0.4945836374792958,0.5330892507837887,46.229897822678325
MountainCar-v0,37,random,16,-45.32676881136023,3.5760883051272447,3.6186444468466137,0.5753206072685713,48.902857116487475
MountainCar-v0,37,random,32,-44.91373536455568,6.363390467679828,6.38628985529891,0.6107151299383327,51.277125832235505
MountainCar-v0,37,random,64,-44.89241890119172,4.33515307713425,4.326295787520103,0.5769417613453521,49.22757197832597
MountainCar-v0,37,oracle,1,-46.435999303480486,-3.7612370664797403,-3.62339708285368,0.47387931034482755,42.67476223700075
MountainCar-v0,37,oracle,2,-45.172523650858906,7.467146634389302,7.67505422069833,0.6443263759130287,52.63967028524821
MountainCar-v0,37,oracle,4,-43.97706668264578,19.764798781096808,20.03985326388173,0.8356102552084144,63.741865463742585
MountainCar-v0,37,oracle,8,-43.335046421900834,27.639793629013234,27.956703964304126,0.963763670420533,70.97484005091407
MountainCar-v0,37,oracle,16,-43.208807418742225,29.669400139039137,29.996665165831875,0.9981759620993941,72.87820755778137
MountainCar-v0,37,oracle,32,-43.204232568568216,29.77378193943659,30.101505304465572,0.9999953108647304,72.9780145080048
MountainCar-v0,37,oracle,64,-43.20422441246793,29.774043778945263,30.101767983118147,0.99999999996894,72.97826819141319
Acrobot-v1,32,raw_value,1,-91.58290235860783,4.232250927601202,4.441287699035485,0.49489532019704424,95.81515328620902
Acrobot-v1,32,raw_value,2,-92.2356391684126,12.097688816256468,12.38062330890846,0.6808680673517921,104.33332798466907
Acrobot-v1,32,raw_value,4,-92.89920065028141,19.43593250629721,19.80232679089134,0.8711597857463059,112.33513315657862
Acrobot-v1,32,raw_value,8,-93.12844832937283,23.46110372278776,23.90764409022797,0.9788341156045968,116.5895520521606
Acrobot-v1,32,raw_value,16,-93.1315266260851,24.332456426100737,24.841043070970752,0.9994223568227358,117.46398305218584
Acrobot-v1,32,raw_value,32,-93.12397437021025,24.47851325691054,25.030916433245594,0.9999995661401152,117.60248762712078
Acrobot-v1,32,raw_value,64,-93.11541579188943,24.59815592403426,25.167794212193847,0.9999999999997545,117.71357171592369
Acrobot-v1,32,uncertainty_pessimism,1,-91.58290235860783,4.232250927601203,4.4412876990354855,0.49489532019704424,95.81515328620902
Acrobot-v1,32,uncertainty_pessimism,2,-92.23547245335467,12.097853676338483,12.380592245631782,0.6808120116358076,104.33332612969316
Acrobot-v1,32,uncertainty_pessimism,4,-92.89931631473131,19.43608602784817,19.80229601144813,0.8711072480457163,112.33540234257947
Acrobot-v1,32,uncertainty_pessimism,8,-93.12846992715893,23.461124091119657,23.907640017372234,0.978827298027621,116.58959401827859
Acrobot-v1,32,uncertainty_pessimism,16,-93.13152645853667,24.332456513071566,24.841043055889383,0.9994223297018985,117.46398297160823
Acrobot-v1,32,uncertainty_pessimism,32,-93.12397437020735,24.478513256910954,25.030916433245544,0.9999995661399986,117.60248762711831
Acrobot-v1,32,uncertainty_pessimism,64,-93.11541579188943,24.59815592403426,25.167794212193847,0.9999999999997545,117.71357171592369
Acrobot-v1,32,belief_consistency,1,-91.58290235860781,4.232250927601202,4.441287699035485,0.49489532019704424,95.81515328620901
Acrobot-v1,32,belief_consistency,2,-92.25753471913814,12.096903094972973,12.380288487722607,0.6807356781892304,104.35443781411111
Acrobot-v1,32,belief_consistency,4,-92.91928252385557,19.435359826800887,19.80203784501751,0.8710397070339679,112.35464235065646
Acrobot-v1,32,belief_consistency,8,-93.13076765598991,23.461052204239643,23.90761165617524,0.9788196719797978,116.59181986022955
Acrobot-v1,32,belief_consistency,16,-93.13153369910745,24.33245633330298,24.841042972740777,0.9994223074135316,117.46399003241044
Acrobot-v1,32,belief_consistency,32,-93.12397437023213,24.478513256910464,25.030916433245302,0.9999995661399371,117.6024876271426
Acrobot-v1,32,belief_consistency,64,-93.11541579188943,24.59815592403426,25.167794212193847,0.9999999999997545,117.71357171592369
Acrobot-v1,32,pilot_calibrated,1,-91.58290235860788,4.232250927601206,4.4412876990354855,0.49489532019704446,95.81515328620908
Acrobot-v1,32,pilot_calibrated,2,-90.86104823507019,-3.6289055514635273,-3.494780622740296,0.30942526966196704,87.23214268360665
Acrobot-v1,32,pilot_calibrated,4,-90.50352924477093,-8.501579029584022,-8.40940756057849,0.21394453701623464,82.00195021518691
Acrobot-v1,32,pilot_calibrated,8,-90.78981352051983,-10.553671154415667,-10.49731903764781,0.19284928465812817,80.23614236610416
Acrobot-v1,32,pilot_calibrated,16,-91.29098358512785,-11.815231293878451,-11.818554465923917,0.18359130256694825,79.47575229124939
Acrobot-v1,32,pilot_calibrated,32,-91.78438129952599,-12.8450258203825,-12.933618497687236,0.17595993526939008,78.93935547914349
Acrobot-v1,32,pilot_calibrated,64,-92.43993121393223,-13.815694997514182,-13.983564220328368,0.16839020573720354,78.62423621641804
Acrobot-v1,32,combined_repair,1,-91.58290235860788,4.232250927601207,4.441287699035488,0.4948953201970444,95.8151532862091
Acrobot-v1,32,combined_repair,2,-90.87691711029477,-3.6303039602664384,-3.4962089842583355,0.3092564655172413,87.24661315002834
Acrobot-v1,32,combined_repair,4,-90.5434401889319,-8.505849251662813,-8.413444362775394,0.21347092096872813,82.03759093726909
Acrobot-v1,32,combined_repair,8,-90.83470547378332,-10.560883369099178,-10.502860983802545,0.19228227493473055,80.27382210468414
Acrobot-v1,32,combined_repair,16,-91.33552704586877,-11.825247401085123,-11.824423704621921,0.18320625730173937,79.51027964478365
Acrobot-v1,32,combined_repair,32,-91.83670589362046,-12.856317419106363,-12.939991553881228,0.1756424295470102,78.9803884745141
Acrobot-v1,32,combined_repair,64,-92.46536941407078,-13.820995935867266,-13.986592120818358,0.1682504087361642,78.6443734782035
Acrobot-v1,32,random,1,-91.58290235860775,4.232250927601216,4.4412876990355,0.4948953201970447,95.81515328620897
Acrobot-v1,32,random,2,-91.60988818501545,4.237216477407997,4.445865329540146,0.4892684622897915,95.84710466242345
Acrobot-v1,32,random,4,-91.78546378948135,4.416771068032499,4.62104867388539,0.48928904625396336,96.20223485751386
Acrobot-v1,32,random,8,-92.07164103144805,4.443767686486437,4.64834016633686,0.4911933927535647,96.51540871793449
Acrobot-v1,32,random,16,-92.21937162306814,5.224681977545463,5.45761308018633,0.5178178157865759,97.4440536006136
Acrobot-v1,32,random,32,-91.95946307148859,6.315749703961594,6.607421908361564,0.5530813394168858,98.27521277545019
Acrobot-v1,32,random,64,-91.0649480175554,5.6650537001171095,5.984803325816177,0.5472686213978215,96.73000171767251
Acrobot-v1,32,oracle,1,-91.58290235860787,4.232250927601201,4.441287699035484,0.49489532019704435,95.81515328620907
Acrobot-v1,32,oracle,2,-90.24665591105472,0.44538593886187583,0.6242920830740302,0.4081478788007474,90.69204184991659
Acrobot-v1,32,oracle,4,-88.49386890785405,-4.92248840392187,-4.787921739638618,0.2713751469260008,83.57138050393218
Acrobot-v1,32,oracle,8,-86.49697836015027,-6.906536055511106,-6.781243197089861,0.21364207755702364,79.59044230463915
Acrobot-v1,32,oracle,16,-84.47937797182732,-6.751438050983165,-6.602268324903515,0.2079913506427394,77.72793992084415
Acrobot-v1,32,oracle,32,-82.49983835389358,-6.705174546534517,-6.5407451226572215,0.2080178764017521,75.79466380735906
Acrobot-v1,32,oracle,64,-80.87863340648809,-7.074781624730118,-6.946446094337388,0.2071628374375682,73.80385178175797
Acrobot-v1,33,raw_value,1,-91.34467523080477,5.823705144729318,6.014240689754508,0.5249692118226601,97.16838037553408
Acrobot-v1,33,raw_value,2,-92.33966107377236,13.582207202793656,13.832452838821608,0.7163458149312044,105.92186827656602
Acrobot-v1,33,raw_value,4,-93.02482978912683,20.408577099079018,20.731004677526556,0.8975239253963228,113.43340688820584
Acrobot-v1,33,raw_value,8,-93.18148896323481,23.7294314954261,24.113037099635463,0.9864663397328545,116.91092045866091
Acrobot-v1,33,raw_value,16,-93.17836197637321,24.354903006235265,24.773879830704814,0.9997624387338251,117.53326498260847
Acrobot-v1,33,raw_value,32,-93.17734413429021,24.535883677283863,24.950171261892212,0.999999926626498,117.71322781157407
Acrobot-v1,33,raw_value,64,-93.1760491215091,24.717579876620988,25.087421141198398,0.999999999999993,117.89362899813008
Acrobot-v1,33,uncertainty_pessimism,1,-91.34467523080478,5.823705144729318,6.014240689754508,0.5249692118226601,97.1683803755341
Acrobot-v1,33,uncertainty_pessimism,2,-92.3380613891054,13.582145781130235,13.832435920705441,0.7163152390861219,105.92020717023564
Acrobot-v1,33,uncertainty_pessimism,4,-93.02307266830023,20.408541898764028,20.730996264013463,0.8975058110372997,113.43161456706426
Acrobot-v1,33,uncertainty_pessimism,8,-93.18136076412804,23.729428309705437,24.113036538475498,0.986464900142544,116.91078907383348
Acrobot-v1,33,uncertainty_pessimism,16,-93.17836179912958,24.354903001289564,24.773879829972167,0.9997624364217463,117.53326480041915
Acrobot-v1,33,uncertainty_pessimism,32,-93.17734413429008,24.53588367728386,24.950171261892212,0.9999999266264962,117.71322781157394
Acrobot-v1,33,uncertainty_pessimism,64,-93.1760491215091,24.717579876620988,25.087421141198398,0.999999999999993,117.89362899813008
Acrobot-v1,33,belief_consistency,1,-91.34467523080478,5.823705144729318,6.014240689754508,0.5249692118226601,97.1683803755341
Acrobot-v1,33,belief_consistency,2,-92.34653591912698,13.581896228850745,13.832328856268658,0.7162914578732801,105.92843214797773
Acrobot-v1,33,belief_consistency,4,-93.02747324412631,20.408441342206423,20.73094464379736,0.8974916831469804,113.43591458633273
Acrobot-v1,33,belief_consistency,8,-93.18157375084097,23.729427321594212,24.113034263316266,0.9864640938601811,116.91100107243518
Acrobot-v1,33,belief_consistency,16,-93.17836215327794,24.354903006972016,24.7738798273431,0.9997624359714548,117.53326516024995
Acrobot-v1,33,belief_consistency,32,-93.17734413429126,24.53588367728388,24.950171261892205,0.9999999266264995,117.71322781157514
Acrobot-v1,33,belief_consistency,64,-93.1760491215091,24.717579876620988,25.087421141198398,0.999999999999993,117.89362899813008
Acrobot-v1,33,pilot_calibrated,1,-91.34467523080477,5.823705144729314,6.014240689754504,0.5249692118226602,97.16838037553408
Acrobot-v1,33,pilot_calibrated,2,-90.29877624872137,-1.9326017106701483,-1.8010854222504815,0.3334303868693732,88.36617453805123
Acrobot-v1,33,pilot_calibrated,4,-89.36694512020006,-7.05713407333685,-6.946905251210444,0.22266740502963236,82.3098110468632
Acrobot-v1,33,pilot_calibrated,8,-88.8591035666197,-9.21469715551158,-9.095781114052192,0.1965747503783182,79.64440641110812
Acrobot-v1,33,pilot_calibrated,16,-88.52041691933886,-10.489313477295656,-10.352311293258891,0.18916158044561365,78.0311034420432
Acrobot-v1,33,pilot_calibrated,32,-88.78827640943524,-11.5015105356618,-11.349884876667318,0.18065987313421322,77.28676587377345
Acrobot-v1,33,pilot_calibrated,64,-90.236287901868,-12.36612126324967,-12.2002789219909,0.17264628036955823,77.87016663861833
Acrobot-v1,33,combined_repair,1,-91.34467523080478,5.823705144729317,6.014240689754506,0.52496921182266,97.1683803755341
Acrobot-v1,33,combined_repair,2,-90.32448498413024,-1.9330900265892603,-1.801141242297135,0.3332731548326822,88.39139495754098
Acrobot-v1,33,combined_repair,4,-89.45057819399321,-7.059502548425021,-6.947809815650254,0.22221402026503737,82.3910756455682
Acrobot-v1,33,combined_repair,8,-88.99670828818577,-9.220543881528869,-9.09822753568206,0.1959519502245502,79.7761644066569
Acrobot-v1,33,combined_repair,16,-88.66638339317603,-10.498158204756713,-10.35382093392298,0.1886557780579872,78.16822518841931
Acrobot-v1,33,combined_repair,32,-88.95932578350804,-11.514166441098098,-11.35023170278282,0.18027126674920974,77.44515934240994
Acrobot-v1,33,combined_repair,64,-90.35073741717582,-12.374961950884758,-12.200560800484045,0.17242592817128036,77.97577546629107
Acrobot-v1,33,random,1,-91.34467523080475,5.823705144729312,6.014240689754503,0.52496921182266,97.16838037553407
Acrobot-v1,33,random,2,-91.58380415783418,7.694886525733929,7.899861302189939,0.5734385616612876,99.27869068356812
Acrobot-v1,33,random,4,-91.84399874764509,9.423971656761674,9.636611346916053,0.6179781080874263,101.26797040440677
Acrobot-v1,33,random,8,-92.32271413341913,11.590736401219608,11.811854297761853,0.6741949563662543,103.91345053463874
Acrobot-v1,33,random,16,-92.84449980754839,14.95214345123648,15.18100049441352,0.7624888017113588,107.79664325878487
Acrobot-v1,33,random,32,-93.10756838307694,19.409403047900682,19.649752700340315,0.8806418589790437,112.51697143097762
Acrobot-v1,33,random,64,-93.17798980202863,22.960446898379224,23.21904286477224,0.9751096370101052,116.13843670040785
Acrobot-v1,33,oracle,1,-91.34467523080477,5.823705144729316,6.014240689754504,0.52496921182266,97.16838037553408
Acrobot-v1,33,oracle,2,-89.65372861920085,3.1950644204564367,3.3650633317917427,0.47031281849838613,92.84879303965728
Acrobot-v1,33,oracle,4,-87.30927095707094,-2.750174570749138,-2.625195278396948,0.320990796173789,84.5590963863218
Acrobot-v1,33,oracle,8,-84.51798891899506,-6.283567942056374,-6.190515965364788,0.22747386710827328,78.23442097693868
Acrobot-v1,33,oracle,16,-81.9537000595212,-6.706314992497696,-6.630870458769713,0.20968524578176792,75.2473850670235
Acrobot-v1,33,oracle,32,-80.26562882520494,-6.747150409792859,-6.689907377451437,0.20516689478348749,73.51847841541209
Acrobot-v1,33,oracle,64,-79.32816965438866,-7.374884971569449,-7.341840025282155,0.20165411221205343,71.95328468281922
Acrobot-v1,34,raw_value,1,-90.50776619499638,1.564824571529787,1.7283919834418089,0.4240024630541871,92.07259076652616
