family,seed,episode,N,scorer,return,mode,mean_action,train_loss
controlled,28,1,64,combined_repair,0.5728325610836337,heavy,0.08894445205697146,
controlled,28,1,64,random,-1.9240111407753004,heavy,0.5533101702311735,
controlled,28,1,64,oracle,0.8035747437392384,heavy,0.035126110122410306,
controlled,28,2,1,raw_value,3.8665039609283216,free,0.6044665399172707,
controlled,28,2,1,combined_repair,3.8665039609283216,free,0.6044665399172707,
controlled,28,2,1,random,3.8665039609283216,free,0.6044665399172707,
controlled,28,2,1,oracle,3.8665039609283216,free,0.6044665399172707,
controlled,28,2,8,raw_value,5.3200806874379305,free,0.9252257867185847,
controlled,28,2,8,combined_repair,1.431450677285286,free,0.09896459655722435,
controlled,28,2,8,random,1.928840718256053,free,0.20555037315080993,
controlled,28,2,8,oracle,5.3200806874379305,free,0.9252257867185847,
controlled,28,2,64,raw_value,5.489520338939789,free,0.9614433097957713,
controlled,28,2,64,combined_repair,1.0447230053121304,free,0.020475072875316424,
controlled,28,2,64,random,3.244072977233712,free,0.4653894150969742,
controlled,28,2,64,oracle,5.632672780689866,free,0.9960653469078634,
controlled,28,3,1,raw_value,-1.648590230120552,slip,0.3787673008901909,
controlled,28,3,1,combined_repair,-1.648590230120552,slip,0.3787673008901909,
controlled,28,3,1,random,-1.648590230120552,slip,0.3787673008901909,
controlled,28,3,1,oracle,-1.648590230120552,slip,0.3787673008901909,
controlled,28,3,8,raw_value,-5.282457402547791,slip,0.9185266748365166,
controlled,28,3,8,combined_repair,0.2337200137175542,slip,0.09126619401693123,
controlled,28,3,8,random,-1.7639453151451938,slip,0.41428615692400667,
controlled,28,3,8,oracle,0.22537355042822088,slip,0.09285379266503727,
controlled,28,3,64,raw_value,-5.811467827689016,slip,0.9914387640372354,
controlled,28,3,64,combined_repair,0.6094345693670582,slip,0.028123186409602985,
controlled,28,3,64,random,-1.84770286703608,slip,0.4297335989245458,
controlled,28,3,64,oracle,0.6909253249243937,slip,0.012427602735808379,
controlled,28,4,1,raw_value,-2.5337294645162176,blocked,0.4770730361426791,
controlled,28,4,1,combined_repair,-2.5337294645162176,blocked,0.4770730361426791,
controlled,28,4,1,random,-2.5337294645162176,blocked,0.4770730361426791,
controlled,28,4,1,oracle,-2.5337294645162176,blocked,0.4770730361426791,
controlled,28,4,8,raw_value,-6.929455591594935,blocked,0.9863799235941556,
controlled,28,4,8,combined_repair,-0.572409017200459,blocked,0.2228646730815286,
controlled,28,4,8,random,-2.3200444998014067,blocked,0.4496584067243591,
controlled,28,4,8,oracle,-0.5845337368257114,blocked,0.2245617882291508,
controlled,28,4,64,raw_value,-7.05644789746934,blocked,0.9993105504667336,
controlled,28,4,64,combined_repair,0.6040591503249811,blocked,0.05280559043912382,
controlled,28,4,64,random,-2.580201599990012,blocked,0.4804783611915771,
controlled,28,4,64,oracle,0.9234749521441444,blocked,0.0029498788502969344,
controlled,28,5,1,raw_value,-1.2053627203006179,heavy,0.430233628654494,
controlled,28,5,1,combined_repair,-1.2053627203006179,heavy,0.430233628654494,
controlled,28,5,1,random,-1.2053627203006179,heavy,0.430233628654494,
controlled,28,5,1,oracle,-1.2053627203006179,heavy,0.430233628654494,
controlled,28,5,8,raw_value,-4.185357840322799,heavy,0.9179433338256487,
controlled,28,5,8,combined_repair,0.3842552920941264,heavy,0.13632682553197134,
controlled,28,5,8,random,-1.036526863346296,heavy,0.39732459401816467,
controlled,28,5,8,oracle,0.4320338120402611,heavy,0.12498854851094518,
controlled,28,5,64,raw_value,-4.461475804898966,heavy,0.9554073916813997,
controlled,28,5,64,combined_repair,0.2604421737313408,heavy,0.1647586696506019,
controlled,28,5,64,random,-3.1738295731184927,heavy,0.7754284900002661,
controlled,28,5,64,oracle,0.8753236604526031,heavy,0.018029436647535736,
controlled,28,6,1,raw_value,-0.6719967236811437,slip,0.23702745164389816,
controlled,28,6,1,combined_repair,-0.6719967236811437,slip,0.23702745164389816,
controlled,28,6,1,random,-0.6719967236811437,slip,0.23702745164389816,
controlled,28,6,1,oracle,-0.6719967236811437,slip,0.23702745164389816,
controlled,28,6,8,raw_value,-4.669567006558326,slip,0.8372251334356156,
controlled,28,6,8,combined_repair,0.3849752972762932,slip,0.06955976649870929,
controlled,28,6,8,random,-2.4599010430037787,slip,0.51834027988703,
controlled,28,6,8,oracle,0.3849752972762932,slip,0.06955976649870929,
controlled,28,6,64,raw_value,-5.8625263851341245,slip,0.9977959530415632,
controlled,28,6,64,combined_repair,0.7473775276802224,slip,0.002307307349839905,
controlled,28,6,64,random,-3.9905601128345243,slip,0.7503564509534222,
controlled,28,6,64,oracle,0.7591533572000001,slip,0.0,
controlled,28,7,1,raw_value,4.7114069903636615,free,0.7899130618854466,
controlled,28,7,1,combined_repair,4.7114069903636615,free,0.7899130618854466,
controlled,28,7,1,random,4.7114069903636615,free,0.7899130618854466,
controlled,28,7,1,oracle,4.7114069903636615,free,0.7899130618854466,
controlled,28,7,8,raw_value,5.384011953653473,free,0.9398532052206251,
controlled,28,7,8,combined_repair,1.4362827374284581,free,0.10273548153016696,
controlled,28,7,8,random,2.705078673048606,free,0.35595121041915506,
controlled,28,7,8,oracle,5.384011953653473,free,0.9398532052206251,
controlled,28,7,64,raw_value,5.571894059223712,free,0.9810514212634447,
controlled,28,7,64,combined_repair,1.406531991314314,free,0.10032669923374733,
controlled,28,7,64,random,4.169573269241537,free,0.6729026982090143,
controlled,28,7,64,oracle,5.638472456361493,free,0.9972857341396526,
controlled,28,8,1,raw_value,4.361998390256432,free,0.7111719127208908,
controlled,28,8,1,combined_repair,4.361998390256432,free,0.7111719127208908,
controlled,28,8,1,random,4.361998390256432,free,0.7111719127208908,
controlled,28,8,1,oracle,4.361998390256432,free,0.7111719127208908,
controlled,28,8,8,raw_value,5.282766259583675,free,0.9158648112454355,
controlled,28,8,8,combined_repair,2.2095861574958673,free,0.2522634333872154,
controlled,28,8,8,random,3.6821183984791874,free,0.5816125095573688,
controlled,28,8,8,oracle,5.282766259583675,free,0.9158648112454355,
controlled,28,8,64,raw_value,5.598850159537238,free,0.9885143568191456,
controlled,28,8,64,combined_repair,1.3585447102195998,free,0.07969174597332339,
controlled,28,8,64,random,3.9467472089946494,free,0.6287458459220507,
controlled,28,8,64,oracle,5.598850159537238,free,0.9885143568191456,
controlled,28,9,1,raw_value,-1.2671424686630863,heavy,0.44802159018594034,
controlled,28,9,1,combined_repair,-1.2671424686630863,heavy,0.44802159018594034,
controlled,28,9,1,random,-1.2671424686630863,heavy,0.44802159018594034,
controlled,28,9,1,oracle,-1.2671424686630863,heavy,0.44802159018594034,
controlled,28,9,8,raw_value,-4.183487098204162,heavy,0.9191283316525183,
controlled,28,9,8,combined_repair,0.24165016558606667,heavy,0.1674160473414849,
controlled,28,9,8,random,-2.0241429790817995,heavy,0.5775858300243197,
controlled,28,9,8,oracle,0.24165016558606667,heavy,0.1674160473414849,
controlled,28,9,64,raw_value,-4.77270911465008,heavy,0.996048375781746,
controlled,28,9,64,combined_repair,0.7849050648169565,heavy,0.03974282461697799,
controlled,28,9,64,random,-2.0548155343031302,heavy,0.5811877366273626,
controlled,28,9,64,oracle,0.8826504320503826,heavy,0.015559089929536534,
controlled,28,10,1,raw_value,2.7383484799097255,free,0.37285575581934444,
controlled,28,10,1,combined_repair,2.7383484799097255,free,0.37285575581934444,
controlled,28,10,1,random,2.7383484799097255,free,0.37285575581934444,
controlled,28,10,1,oracle,2.7383484799097255,free,0.37285575581934444,
controlled,28,10,8,raw_value,5.181872640700955,free,0.8900102724442149,
controlled,28,10,8,combined_repair,1.7754681497097382,free,0.1698131313339312,
controlled,28,10,8,random,2.4997027664303575,free,0.3097285392679462,
controlled,28,10,8,oracle,5.095250330195989,free,0.8701677085727404,
controlled,28,10,64,raw_value,5.411690780067761,free,0.9471022755497817,
controlled,28,10,64,combined_repair,1.3042009925951408,free,0.07299761732702326,
controlled,28,10,64,random,4.554920592108351,free,0.7626313484578526,
controlled,28,10,64,oracle,5.571691166698416,free,0.981901825460862,
controlled,28,11,1,raw_value,-1.9589712713833214,slip,0.4524487152986051,
controlled,28,11,1,combined_repair,-1.9589712713833214,slip,0.4524487152986051,
controlled,28,11,1,random,-1.9589712713833214,slip,0.4524487152986051,
controlled,28,11,1,oracle,-1.9589712713833214,slip,0.4524487152986051,
controlled,28,11,8,raw_value,-4.918216731621992,slip,0.8733307530855843,
controlled,28,11,8,combined_repair,0.11251394097500206,slip,0.1106005714014354,
controlled,28,11,8,random,-2.2925538916305137,slip,0.4663460203906598,
controlled,28,11,8,oracle,0.0482541961498963,slip,0.11971975054254672,
controlled,28,11,64,raw_value,-5.639576378901068,slip,0.9700330685047366,
controlled,28,11,64,combined_repair,0.354662476616344,slip,0.07476281885009643,
controlled,28,11,64,random,-2.058504688581833,slip,0.45480620893579776,
controlled,28,11,64,oracle,0.5239919991822762,slip,0.04223601394965152,
controlled,28,12,1,raw_value,-1.3977981162580844,heavy,0.48620815394035566,
controlled,28,12,1,combined_repair,-1.3977981162580844,heavy,0.48620815394035566,
controlled,28,12,1,random,-1.3977981162580844,heavy,0.48620815394035566,
controlled,28,12,1,oracle,-1.3977981162580844,heavy,0.48620815394035566,
controlled,28,12,8,raw_value,-4.431641122591529,heavy,0.9477885977434235,
controlled,28,12,8,combined_repair,0.02451183503860599,heavy,0.20972036378120115,
controlled,28,12,8,random,-1.8937864942720513,heavy,0.5621964015886333,
controlled,28,12,8,oracle,0.12506403093553253,heavy,0.18605272701141873,
controlled,28,12,64,raw_value,-4.242191947066326,heavy,0.9261156333161736,
controlled,28,12,64,combined_repair,0.8358492531727902,heavy,0.027059438337923885,
controlled,28,12,64,random,-2.055149099715334,heavy,0.5890659526737478,
controlled,28,12,64,oracle,0.9280361213450493,heavy,0.003840518819556765,
controlled,28,13,1,raw_value,-1.399156443194621,heavy,0.4762289685033675,
controlled,28,13,1,combined_repair,-1.399156443194621,heavy,0.4762289685033675,
controlled,28,13,1,random,-1.399156443194621,heavy,0.4762289685033675,
controlled,28,13,1,oracle,-1.399156443194621,heavy,0.4762289685033675,
controlled,28,13,8,raw_value,-3.615276556944164,heavy,0.8401480443701079,
controlled,28,13,8,combined_repair,0.18789493975928198,heavy,0.17530569895154327,
controlled,28,13,8,random,-2.5454894744798384,heavy,0.6646924112929723,
controlled,28,13,8,oracle,0.2554685332396833,heavy,0.16088229927914965,
controlled,28,13,64,raw_value,-4.589279674326528,heavy,0.969350705308426,
controlled,28,13,64,combined_repair,0.6478783576985243,heavy,0.06840325566872615,
controlled,28,13,64,random,-1.97779438427535,heavy,0.5692478648117749,
controlled,28,13,64,oracle,0.8081159496482221,heavy,0.03185102902241112,
controlled,28,14,1,raw_value,3.453339392805953,free,0.5203148456056843,
controlled,28,14,1,combined_repair,3.453339392805953,free,0.5203148456056843,
controlled,28,14,1,random,3.453339392805953,free,0.5203148456056843,
controlled,28,14,1,oracle,3.453339392805953,free,0.5203148456056843,
controlled,28,14,8,raw_value,4.89251147199955,free,0.8270589459988663,
controlled,28,14,8,combined_repair,1.4745261192212917,free,0.10436837349846637,
controlled,28,14,8,random,3.0110954190293495,free,0.42899450531843375,
controlled,28,14,8,oracle,4.89251147199955,free,0.8270589459988663,
controlled,28,14,64,raw_value,5.5697474858856815,free,0.9820309543924758,
controlled,28,14,64,combined_repair,1.2765057096534214,free,0.06745230165106554,
controlled,28,14,64,random,3.4603603433413683,free,0.5127614495716006,
controlled,28,14,64,oracle,5.507908140233658,free,0.9673944660262415,
controlled,28,15,1,raw_value,-0.931920424548552,slip,0.293308146652062,
controlled,28,15,1,combined_repair,-0.931920424548552,slip,0.293308146652062,
controlled,28,15,1,random,-0.931920424548552,slip,0.293308146652062,
controlled,28,15,1,oracle,-0.931920424548552,slip,0.293308146652062,
controlled,28,15,8,raw_value,-4.873180011204692,slip,0.8645992847835842,
controlled,28,15,8,combined_repair,0.45139027562359907,slip,0.05446274174940987,
controlled,28,15,8,random,-1.0295012018857896,slip,0.3086019369006444,
controlled,28,15,8,oracle,0.3661740678748269,slip,0.06539062917028515,
controlled,28,15,64,raw_value,-5.840835461280365,slip,0.9949509567548679,
controlled,28,15,64,combined_repair,0.25668980440731265,slip,0.08642769171525393,
controlled,28,15,64,random,-2.3350989047208572,slip,0.509175142895102,
controlled,28,15,64,oracle,0.4238168639828726,slip,0.057898790413723936,
controlled,28,16,1,raw_value,-2.846206244815504,slip,0.5636611948004178,
controlled,28,16,1,combined_repair,-2.846206244815504,slip,0.5636611948004178,
controlled,28,16,1,random,-2.846206244815504,slip,0.5636611948004178,
controlled,28,16,1,oracle,-2.846206244815504,slip,0.5636611948004178,
controlled,28,16,8,raw_value,-5.663204268250322,slip,0.9705614401585066,
controlled,28,16,8,combined_repair,0.11454895856299481,slip,0.11663946723553323,
controlled,28,16,8,random,-1.4781067520734785,slip,0.3711053526862117,
controlled,28,16,8,oracle,0.2182701028330007,slip,0.09760254614928854,
controlled,28,16,64,raw_value,-5.865377583967016,slip,0.9982046944639791,
controlled,28,16,64,combined_repair,0.41029759057929505,slip,0.06235782636883717,
controlled,28,16,64,random,-3.043144686608271,slip,0.6057870406421448,
controlled,28,16,64,oracle,0.6814010519568626,slip,0.013652677738213947,
controlled,28,17,1,raw_value,-0.6993026786966451,heavy,0.3454004343467972,
controlled,28,17,1,combined_repair,-0.6993026786966451,heavy,0.3454004343467972,
controlled,28,17,1,random,-0.6993026786966451,heavy,0.3454004343467972,
controlled,28,17,1,oracle,-0.6993026786966451,heavy,0.3454004343467972,
controlled,28,17,8,raw_value,-4.046690894978827,heavy,0.8954298891313626,
controlled,28,17,8,combined_repair,0.7468113391107287,heavy,0.04719698088292449,
controlled,28,17,8,random,-1.5969395877950514,heavy,0.5226720644910454,
controlled,28,17,8,oracle,0.7468113391107287,heavy,0.04719698088292449,
controlled,28,17,64,raw_value,-4.6373022078134705,heavy,0.9768952292949903,
controlled,28,17,64,combined_repair,0.6664298445680725,heavy,0.06406572444925714,
controlled,28,17,64,random,-1.682474374163757,heavy,0.5236339231714089,
controlled,28,17,64,oracle,0.8510664318916047,heavy,0.022903312798382813,
controlled,28,18,1,raw_value,-4.039662231396915,blocked,0.6606349262058775,
controlled,28,18,1,combined_repair,-4.039662231396915,blocked,0.6606349262058775,
controlled,28,18,1,random,-4.039662231396915,blocked,0.6606349262058775,
controlled,28,18,1,oracle,-4.039662231396915,blocked,0.6606349262058775,
controlled,28,18,8,raw_value,-6.378432393428375,blocked,0.9297494921251083,
controlled,28,18,8,combined_repair,0.20682035201115662,blocked,0.10926954743822219,
controlled,28,18,8,random,-2.5664943668728526,blocked,0.4728710219537998,
controlled,28,18,8,oracle,0.3377685367761256,blocked,0.09161926742439286,
controlled,28,18,64,raw_value,-6.80924970631559,blocked,0.972182644368206,
controlled,28,18,64,combined_repair,0.7410043283301053,blocked,0.029317110011664045,
controlled,28,18,64,random,-2.6713885443152328,blocked,0.49180712064772586,
controlled,28,18,64,oracle,0.8143665670176174,blocked,0.020154505740097445,
controlled,28,19,1,raw_value,3.3145503077919285,free,0.4801317758732617,
controlled,28,19,1,combined_repair,3.3145503077919285,free,0.4801317758732617,
controlled,28,19,1,random,3.3145503077919285,free,0.4801317758732617,
controlled,28,19,1,oracle,3.3145503077919285,free,0.4801317758732617,
controlled,28,19,8,raw_value,4.277247886682523,free,0.690605945772185,
controlled,28,19,8,combined_repair,1.7775347092079896,free,0.16543789289045813,
controlled,28,19,8,random,3.4208699728773895,free,0.5122968287518475,
controlled,28,19,8,oracle,4.454619447501566,free,0.728539353169048,
controlled,28,19,64,raw_value,5.490098895691172,free,0.9625122838396099,
controlled,28,19,64,combined_repair,1.2814632741167926,free,0.07060199769143806,
controlled,28,19,64,random,3.0165222547411044,free,0.4220621314089952,
controlled,28,19,64,oracle,5.499951509918984,free,0.9647864436240539,
controlled,28,20,1,raw_value,-0.2769797403008949,heavy,0.2703129347344568,
controlled,28,20,1,combined_repair,-0.2769797403008949,heavy,0.2703129347344568,
controlled,28,20,1,random,-0.2769797403008949,heavy,0.2703129347344568,
controlled,28,20,1,oracle,-0.2769797403008949,heavy,0.2703129347344568,
controlled,28,20,8,raw_value,-3.942727464971947,heavy,0.8826655343521421,
controlled,28,20,8,combined_repair,0.8023309397839139,heavy,0.036838607350905196,
